815240,792439,10000
932801,880552,10000
977210,920955,10000
929152,870697,10000
934412,926448,10000
1177417,879126,10000
956715,875671,10000
938420,876318,10000
947824,878648,10000
942295,934141,10000
963580,858680,10000
939100,867728,10000
943220,873299,10000
955931,885364,10000
960610,888824,10000
937537,860139,10000
941983,868138,10000
945971,872265,10000
947759,866762,10000
916578,857493,10000
932592,864524,10000
938105,865074,10000
943709,878018,10000
947160,881249,10000
959267,886087,10000
940288,860185,10000
940893,866694,10000
945876,869263,10000
953918,958124,10000
917858,845886,10000
1320206,973174,10000
1303371,918427,10000
1294731,954236,10000
1279007,945273,10000
1276764,936308,10000
955771,958590,10000
948280,939472,10000
948444,937186,10000
956736,956811,10000
923899,925456,10000
932813,935213,10000
951311,954144,10000
962208,951995,10000
956194,953848,10000
934958,927956,10000
955012,931590,10000
956522,942793,10000
951189,950918,10000
921548,918883,10000
937462,931680,10000
943152,937154,10000
1091512,948183,10000
888387,933669,10000
957171,942225,10000
1040692,953311,10000
944006,935144,10000
958267,949694,10000
953858,944819,10000
945377,948962,10000
929032,928743,10000
954658,941300,10000
945084,940472,10000
954303,941985,10000
955902,954707,10000
948672,935948,10000
939811,940808,10000
956504,944998,10000
958777,945699,10000
919930,921320,10000
940696,936211,10000
948226,947717,10000
944040,948540,10000
969757,957379,10000
937488,932961,10000
946170,936405,10000
948973,945983,10000
951180,955373,10000
933391,920622,10000
945884,937362,10000
946484,941355,10000
955846,947256,10000
965838,958390,10000
940003,930919,10000
944322,943884,10000
957609,937650,10000
947644,945811,10000
953061,916331,10000
936703,937680,10000
948400,942373,10000
953261,950433,10000
956709,945702,10000
966322,950530,10000
941256,943233,10000
953582,919634,10000
935244,942009,10000
948059,916987,10000
952571,885277,10000
926226,893466,10000
939040,866598,10000
937779,895638,10000
950629,920079,10000
952475,890470,10000
944959,864906,10000
1302901,878893,10000
1278061,873483,10000
1289905,889773,10000
958960,882718,10000
957067,884376,10000
939688,850553,10000
936641,867162,10000
939996,871164,10000
944747,872494,10000
952366,881814,10000
934472,1298278,10000
