212500,217542,10000
211583,214083,10000
220833,212875,10000
220875,212041,10000
211625,210666,10000
211958,211833,10000
211709,211000,10000
211208,211709,10000
212208,213917,10000
211375,211625,10000
211625,211042,10000
211375,211416,10000
211500,210833,10000
211333,211625,10000
211917,210917,10000
211750,212542,10000
207875,210792,10000
198459,198792,10000
199208,198625,10000
198875,198833,10000
199417,202750,10000
198625,198834,10000
198583,197917,10000
198541,198875,10000
198875,198708,10000
198542,203667,10000
198833,198458,10000
198458,198625,10000
198833,198750,10000
198500,198375,10000
204459,201166,10000
197834,198959,10000
198792,198334,10000
198417,198917,10000
198125,201666,10000
200167,189833,10000
188875,189416,10000
189042,188666,10000
188792,188542,10000
191542,189208,10000
189166,188417,10000
188459,188417,10000
188666,188250,10000
188417,188959,10000
189042,188416,10000
188833,189250,10000
188792,191833,10000
187709,188834,10000
183916,188084,10000
180375,180542,10000
180708,180333,10000
179958,181208,10000
180958,180292,10000
185833,181833,10000
185500,180625,10000
181250,181750,10000
180958,196792,10000
183250,188000,10000
181667,181625,10000
180750,180500,10000
183459,180459,10000
180167,180958,10000
192125,190583,10000
173208,173292,10000
173750,173000,10000
173333,173417,10000
173542,173084,10000
173208,173625,10000
187667,187125,10000
187041,176834,10000
174000,173417,10000
173209,173458,10000
173709,173209,10000
176334,173416,10000
173375,173041,10000
176708,173750,10000
173458,173208,10000
173459,173625,10000
174459,180000,10000
172958,173542,10000
176416,173458,10000
172959,176834,10000
173500,180667,10000
179542,174500,10000
179667,168375,10000
171833,180417,10000
172166,176292,10000
171750,168667,10000
168917,171541,10000
168541,168334,10000
168959,168459,10000
168375,168500,10000
168542,168083,10000
168250,171041,10000
166084,165750,10000
165750,166042,10000
166000,165750,10000
168625,166167,10000
166667,165459,10000
168708,165917,10000
166041,169000,10000
165750,166083,10000
169083,174708,10000
165625,168666,10000
168750,166125,10000
163958,163959,10000
169458,163292,10000
164000,163958,10000
164333,163500,10000
163583,166750,10000
164167,163417,10000
163500,163792,10000
163750,163709,10000
166625,163500,10000
164000,163167,10000
168125,169500,10000
160250,162875,10000
160000,160167,10000
160250,159583,10000
159959,160375,10000
163667,162917,10000
171166,170917,10000
159917,159750,10000
159708,159625,10000
160125,159792,10000
159750,160083,10000
160042,165875,10000
159709,160125,10000
160209,159709,10000
159833,160291,10000
160292,160000,10000
159625,159916,10000
157125,156584,10000
156833,157042,10000
162875,156708,10000
157125,156834,10000
157083,156708,10000
156917,160291,10000
157083,156667,10000
157125,156875,10000
156833,156500,10000
156792,156625,10000
157250,156250,10000
159917,160166,10000
157041,156417,10000
156584,157292,10000
157125,156750,10000
157000,156958,10000
157000,156625,10000
154167,154041,10000
153375,152750,10000
153250,153834,10000
153375,153250,10000
153625,153500,10000
153958,153000,10000
156792,153500,10000
153750,152875,10000
153375,153709,10000
153250,153000,10000
153125,153250,10000
156709,152875,10000
153459,153500,10000
153500,153209,10000
153208,159250,10000
153791,153208,10000
153167,153417,10000
153625,156708,10000
153375,153208,10000
153292,156375,10000
153250,153291,10000
153583,153417,10000
153333,153458,10000
150083,156000,10000
149458,149833,10000
149916,149292,10000
149791,168084,10000
150666,165959,10000
153500,149791,10000
150375,153041,10000
160416,149667,10000
150167,149417,10000
149750,149750,10000
152958,149416,10000
149416,149625,10000
149667,149291,10000
149750,149958,10000
149791,149417,10000
149416,149709,10000
157041,149250,10000
149250,149708,10000
152667,172458,10000
149792,149875,10000
149916,159584,10000
154916,149625,10000
154583,152750,10000
153000,150167,10000
157709,152833,10000
153042,155125,10000
149667,149333,10000
152833,157000,10000
150000,149750,10000
149500,155917,10000
149250,151208,10000
146000,154375,10000
152042,149000,10000
149583,154417,10000
151334,145834,10000
146000,155833,10000
151334,149041,10000
145958,153792,10000
155667,145791,10000
145875,154417,10000
146625,145958,10000
149958,146042,10000
149333,153583,10000
146083,146292,10000
146459,145750,10000
146042,146083,10000
146000,148583,10000
146292,149458,10000
146333,146000,10000
146125,146292,10000
146375,145458,10000
145833,151125,10000
146708,145583,10000
146000,151584,10000
146584,149166,10000
146125,146291,10000
146333,145833,10000
145875,146208,10000
146584,145958,10000
146167,149333,10000
146000,145708,10000
146125,146042,10000
146458,146000,10000
146125,146208,10000
146208,146000,10000
145916,149042,10000
146333,145750,10000
146250,145917,10000
146542,145916,10000
145917,146166,10000
149709,145792,10000
145875,146083,10000
146583,149125,10000
145792,149250,10000
146125,145792,10000
148834,146000,10000
146583,145958,10000
146125,146209,10000
146125,148750,10000
145709,146000,10000
146083,145584,10000
145833,145958,10000
146292,151167,10000
145791,145792,10000
145958,149083,10000
146208,146167,10000
146250,146042,10000
145834,146125,10000
146375,145958,10000
146125,146417,10000
151541,152625,10000
146084,146209,10000
146541,145959,10000
146083,146042,10000
146292,145750,10000
146000,146166,10000
146125,149167,10000
145958,145958,10000
146167,146000,10000
145958,149333,10000
146417,145708,10000
146083,146000,10000
146291,145625,10000
