80083,80083,10000
86875,86792,10000
79834,80250,10000
80916,80625,10000
81084,81667,10000
81584,81083,10000
82959,82750,10000
81375,81542,10000
78583,78459,10000
82833,83333,10000
80958,81083,10000
80417,80041,10000
79625,80125,10000
80250,79833,10000
80708,81125,10000
81291,81333,10000
77459,77916,10000
81750,80375,10000
80416,81083,10000
76875,76583,10000
79125,79417,10000
81500,81166,10000
77000,77416,10000
81167,80917,10000
80166,80667,10000
77833,77500,10000
77667,78042,10000
81125,80917,10000
80375,80541,10000
80750,80250,10000
80958,81125,10000
80334,80125,10000
81250,81333,10000
82000,81875,10000
80917,81750,10000
79000,78959,10000
76916,77542,10000
80875,80417,10000
80084,79958,10000
80375,79916,10000
71292,71083,10000
71000,71458,10000
71208,71000,10000
70583,70792,10000
71583,71375,10000
70542,70875,10000
71084,70958,10000
70875,71125,10000
71167,71000,10000
70958,71125,10000
70958,70708,10000
70250,70500,10000
71000,70750,10000
70541,70750,10000
71250,71042,10000
70750,71125,10000
71125,70833,10000
71000,71167,10000
70750,70625,10000
70791,71000,10000
70500,70334,10000
71083,71209,10000
71042,70834,10000
70625,70875,10000
71125,70958,10000
70750,71250,10000
70541,70208,10000
70875,71084,10000
70958,70667,10000
70583,70791,10000
71291,71209,10000
70875,71084,10000
71083,70875,10000
70750,71000,10000
71000,70875,10000
70750,70791,10000
71042,70791,10000
71459,71625,10000
75000,75416,10000
70500,70792,10000
70500,77750,10000
70958,71166,10000
71500,71250,10000
70875,71167,10000
70667,70541,10000
70875,71042,10000
70916,70666,10000
70584,70792,10000
71416,71166,10000
70750,71000,10000
71125,71000,10000
70625,70916,10000
70958,70750,10000
70584,70792,10000
71125,70959,10000
71208,71375,10000
70500,70375,10000
71000,71167,10000
70916,71500,10000
70875,71084,10000
70833,70625,10000
70625,70916,10000
71084,70916,10000
70792,71250,10000
71208,71041,10000
70459,70667,10000
70250,70291,10000
71417,71542,10000
70917,70750,10000
71084,71167,10000
70959,70750,10000
70917,70917,10000
71292,70959,10000
70750,71167,10000
71125,71000,10000
70167,70500,10000
69625,69834,10000
65833,65875,10000
66500,66291,10000
65667,66041,10000
65750,65542,10000
66167,66542,10000
66459,66208,10000
65916,66125,10000
66042,66084,10000
65916,66333,10000
65458,66375,10000
66000,66083,10000
66333,66125,10000
66084,66292,10000
66542,66417,10000
66083,66208,10000
65750,65750,10000
65667,65583,10000
66042,65959,10000
70500,70667,10000
66292,66125,10000
65833,65875,10000
66666,66417,10000
75375,75625,10000
67000,67167,10000
66125,66333,10000
70292,69917,10000
65417,65625,10000
68334,68041,10000
70292,69875,10000
66792,67250,10000
69292,69000,10000
66208,66459,10000
65959,66208,10000
69708,71875,10000
65958,66291,10000
66709,66500,10000
65917,65792,10000
65792,65833,10000
66208,66459,10000
68959,69333,10000
77667,71459,10000
79375,68125,10000
68667,69375,10000
66417,66125,10000
66625,66542,10000
66834,66416,10000
66625,66750,10000
66250,66041,10000
66292,66750,10000
66000,65750,10000
65875,65875,10000
66083,66166,10000
66416,66250,10000
66292,66000,10000
66750,67416,10000
66750,66458,10000
66167,66458,10000
66584,66125,10000
65916,66125,10000
63958,63875,10000
65042,64958,10000
62209,62250,10000
62084,62417,10000
63250,62750,10000
66959,67083,10000
65708,65666,10000
62292,62167,10000
66375,65833,10000
61917,65666,10000
62000,61750,10000
62417,62500,10000
62125,61833,10000
61833,62083,10000
61709,61375,10000
62291,62250,10000
61583,61375,10000
62292,62792,10000
65625,65792,10000
61709,62083,10000
62958,62500,10000
71541,71833,10000
66416,66292,10000
62209,62125,10000
63417,63042,10000
62208,62292,10000
62083,61750,10000
62792,62500,10000
62250,61875,10000
61584,61833,10000
62500,62084,10000
66625,66125,10000
64334,64333,10000
61958,62208,10000
66500,66083,10000
62209,62541,10000
62667,62458,10000
64917,65458,10000
61958,61708,10000
62000,62250,10000
62333,62125,10000
62459,62417,10000
62000,61833,10000
66042,65542,10000
62250,62375,10000
61958,62250,10000
62625,62209,10000
66541,66709,10000
65416,65750,10000
61917,62042,10000
66459,65834,10000
