220000,236167,10000
177625,163084,10000
151833,153667,10000
212834,214250,10000
248791,251708,10000
174583,173834,10000
194584,195709,10000
162416,163458,10000
153583,156708,10000
174833,173250,10000
151333,152709,10000
177667,176667,10000
246542,248750,10000
215625,201416,10000
174708,177792,10000
189959,175084,10000
169041,174042,10000
156792,154458,10000
203500,196916,10000
168083,163750,10000
175750,173083,10000
178375,174584,10000
159833,161583,10000
204416,192334,10000
151625,153625,10000
157125,161542,10000
194375,188208,10000
171625,168375,10000
184083,195292,10000
166792,166958,10000
152125,153459,10000
196708,184625,10000
157084,156375,10000
170666,175542,10000
161292,164250,10000
161208,160042,10000
190875,200208,10000
167833,166833,10000
154334,162834,10000
193375,187209,10000
165917,167417,10000
188875,180375,10000
155292,154542,10000
173250,170542,10000
185875,181041,10000
153291,151584,10000
178834,179834,10000
175667,174208,10000
175083,180291,10000
192959,191666,10000
151667,153125,10000
156375,155542,10000
184916,187291,10000
193333,191166,10000
152750,153166,10000
152917,152583,10000
185959,186416,10000
160125,160375,10000
170417,169917,10000
170625,168500,10000
165625,167875,10000
191833,189500,10000
151166,153209,10000
158042,156125,10000
176417,175750,10000
167084,167375,10000
161708,162667,10000
186542,184041,10000
158167,157875,10000
186459,186292,10000
153709,153542,10000
168209,166875,10000
190083,191666,10000
156208,155750,10000
169625,170667,10000
173417,172625,10000
154625,156875,10000
193209,190875,10000
150166,153500,10000
183375,182833,10000
157834,158375,10000
187458,192000,10000
166750,168500,10000
157125,156000,10000
215083,210333,10000
185417,178167,10000
168750,170583,10000
170625,169000,10000
168833,170417,10000
170291,168708,10000
170584,173709,10000
170666,168542,10000
178916,180833,10000
167584,166875,10000
168917,171417,10000
170959,168917,10000
168834,170417,10000
177125,175833,10000
182375,182208,10000
154042,153834,10000
152667,153083,10000
152834,152958,10000
161083,161667,10000
157541,156459,10000
154791,157042,10000
175000,172750,10000
151917,154417,10000
156292,155666,10000
151875,153250,10000
155833,155042,10000
155000,157042,10000
166375,163917,10000
182916,184834,10000
168583,167916,10000
185083,186167,10000
184375,183042,10000
171042,170917,10000
175625,175458,10000
178792,172958,10000
167000,165333,10000
174875,176083,10000
183209,181875,10000
170542,171917,10000
178958,179417,10000
182584,183750,10000
239458,173541,10000
198833,201083,10000
164458,163458,10000
171416,172666,10000
172834,166625,10000
188500,188333,10000
167625,166375,10000
186250,186125,10000
160375,159375,10000
173750,175083,10000
154250,152708,10000
156375,158208,10000
167792,166000,10000
156625,156833,10000
188792,187291,10000
173958,176666,10000
186041,186417,10000
173917,176959,10000
195042,181166,10000
213667,253708,10000
158333,186750,10000
154250,155916,10000
153084,151125,10000
182500,184792,10000
173791,171708,10000
152000,153500,10000
151458,150958,10000
190709,190000,10000
168750,168625,10000
153125,154458,10000
153459,152542,10000
179833,180209,10000
180750,179916,10000
182000,185500,10000
182209,177916,10000
152125,155125,10000
166959,164583,10000
186166,190250,10000
164458,162834,10000
152709,155625,10000
178750,177250,10000
185208,182375,10000
174875,170500,10000
149708,152167,10000
167583,164500,10000
180208,180417,10000
180500,179708,10000
179875,180250,10000
180541,179125,10000
181208,193750,10000
152083,150708,10000
151917,153625,10000
166125,165375,10000
177000,174417,10000
175583,173583,10000
174292,175167,10000
175250,173416,10000
209375,201542,10000
167625,169709,10000
151875,153875,10000
185375,181291,10000
174333,175875,10000
174958,174125,10000
174125,175875,10000
182041,171500,10000
178250,185416,10000
166583,164625,10000
169791,171625,10000
174833,174458,10000
174542,174209,10000
174917,173958,10000
174208,175125,10000
175542,173542,10000
167125,169209,10000
207209,187833,10000
170750,173791,10000
163375,162500,10000
171000,172083,10000
172625,171416,10000
186042,187375,10000
165667,163666,10000
190333,188958,10000
180541,179792,10000
168417,172500,10000
162125,161084,10000
171083,181583,10000
168416,166500,10000
182708,173125,10000
169667,168042,10000
205791,186791,10000
166500,165333,10000
166250,168458,10000
180209,177625,10000
174750,178958,10000
165875,163667,10000
167250,167959,10000
172000,170750,10000
177875,178458,10000
175125,172125,10000
164166,165000,10000
170833,169000,10000
166958,171083,10000
165667,166208,10000
169208,171542,10000
167875,166167,10000
177292,185708,10000
168750,165791,10000
163500,166209,10000
165833,163250,10000
167958,171000,10000
170458,167291,10000
166000,167666,10000
168208,167250,10000
187000,177791,10000
162000,160667,10000
160083,162167,10000
170541,169791,10000
167625,168042,10000
169083,166042,10000
164542,165750,10000
165625,164125,10000
192042,179875,10000
172542,169625,10000
163542,164875,10000
164042,163375,10000
164458,165875,10000
165916,163625,10000
170833,166833,10000
165625,164667,10000
169916,170042,10000
170500,169041,10000
164709,165542,10000
166042,164084,10000
166916,166666,10000
190833,189959,10000
171750,172250,10000
173084,172041,10000
168833,168917,10000
185583,184250,10000
160958,161750,10000
164875,163208,10000
173917,174833,10000
162250,160750,10000
168416,168500,10000
169166,167125,10000
168292,170375,10000
169584,168250,10000
164416,165833,10000
177000,175667,10000
177042,178583,10000
172458,180708,10000
175541,176459,10000
162125,160833,10000
181583,182958,10000
181208,177958,10000
160500,161916,10000
161375,160833,10000
160083,164125,10000
163042,161167,10000
160750,162250,10000
